vehiculo_id,velocidad_media_kmh,frenadas_fuertes_100km,aceleraciones_100km,ratio_ralenti,ratio_carga,consumo_l_100km,eficiente
V001,82.3618005091535,4.365653809586874,5.828476671295203,0.07086336281191148,0.300959383500377,7.921412898378354,1
V001,69.22772400570632,1.54638047276975,3.469008531041214,0.0,0.665967115799936,7.7962904611369535,1
V002,47.25114623909299,0.2080326113326345,3.8542384504141047,0.10793869210809509,0.013603262730628007,7.316767298186178,1
V001,67.38388569986037,4.024776873061457,5.711690163245996,0.12240868752721501,0.5082037598288586,8.361560264068782,0
V002,71.37447747107485,2.488161917034696,1.7201773469665511,0.0302199973882583,0.8742974529747896,8.217954746221869,0
V002,79.67350833722888,7.1766247593735715,8.319462202832781,0.15175400090003519,0.41343071369649886,8.745338194101546,0
V003,63.9502831624806,7.269019392029892,9.250522721689595,0.044056000368760694,0.44945038186359154,8.405426983861553,0
V003,77.93525920936649,7.48137958879208,4.4101128753993235,0.06287659454917184,0.5352693539942981,8.392316921677418,0
V001,70.24570384124259,1.6197781979305736,5.890261231077017,0.0859782957810016,0.5509038914411455,8.094382448787302,0
V003,52.21934469154905,4.638738173484187,7.964505107123315,0.15970981813799076,0.3682985326878707,8.555456891778055,0
V003,51.01799871820984,5.2419050345029685,9.888902096419223,0.03709010909595507,0.24834075799036825,8.042763992749137,0
V001,81.47071844179219,5.0167084670888045,8.892453338726746,0.09456235626828415,0.5805441595101059,8.634498223112999,0
V001,82.35181014058122,2.7912041116122825,0.6611562166030183,0.11874188773962115,0.06838772251660435,7.379673438617214,1
V002,71.87491076485668,6.0583298059306525,4.211115779181203,0.10842350818397428,0.6164456640100819,8.554639289297384,0
V001,85.94848065416033,3.5009499727330455,6.251720628708048,0.11027005165333519,0.3716402951863626,8.16750888919977,0
V001,80.67931818849928,3.7562122498708788,3.764456757745171,0.11807501110869706,0.45061703081742993,8.171159759629226,0
V001,76.20354475375666,0.42433309644571304,9.456916862600911,0.052263863769743915,0.34487842575032573,7.744710774803726,1
V003,57.06426213519594,4.789529939145977,9.07343793200658,0.16438898934151625,0.7361765247043248,9.148855030386635,0
V002,88.77714501238812,2.9791765728551782,2.9601746468531753,0.07444253009137866,0.49980214148491897,8.039590543208842,0
V003,74.43561718649927,4.42955772420105,4.593999950235691,0.06780758985087976,0.3856524026775705,7.939675988815294,1
V003,63.36993470466054,3.9702273996092363,3.1261146595259075,0.1473812750656877,0.3800194208716509,8.146665486261401,0
V002,59.980759936336426,3.861873153327542,4.512178889734576,0.04847165665615149,0.4203685730664259,7.889113834413175,1
V002,71.08140537816628,3.4085728550666317,4.436419126666542,0.09601390953495105,0.9293880353067558,8.772995307116174,0
V001,47.94729098193854,5.073199469320908,7.385644786867146,0.04385826880023815,0.18658232860407298,7.876341357506679,1
V001,76.39607930423435,3.102214926229868,2.7788383406654136,0.20596179077225085,0.6665764361931483,8.723103877650203,0
V002,56.55715022367168,0.5896051610940334,0.0,0.19543272583633942,0.5636210574179913,8.228543965392547,0
V002,72.44729730589144,4.637911212747868,0.9886422944129505,0.0744879509281727,0.7579623504824153,8.357157120407818,0
V002,61.740555951702085,1.8819889501767229,2.4292459682331753,0.10599285867502663,0.5758133590383044,8.08017841247945,0
V003,64.82697544730355,0.8514763146357205,3.3607710275073206,0.08025999025236905,0.45067260007336357,7.741233572572586,1
V002,58.917081526819224,1.4555133317148035,5.467936001538034,0.06257002557958008,0.654005525724076,8.157975582083472,0
V002,66.06524682583039,4.066664758713841,2.3005152361778514,0.0859815749552933,0.49595376486985876,8.032860574394451,0
V002,90.67255455220825,3.3069623938103,1.9722485243501704,0.07796992823887702,0.6009912061212622,8.204742293373942,0
V001,84.62071552458369,0.0,2.6763814558697248,0.003966629628401788,0.7356438927638458,7.817281027188103,1
V001,72.25374745994549,2.732688113894661,2.210864997100547,0.09315116607827952,0.4685039947644966,7.906042768710427,1
V002,67.69646881322058,5.838462449949529,3.6137656392608863,0.0778853563743678,0.36512300366967704,8.008583085739533,0
V001,78.13041428831463,2.5974086581332423,3.506781510262336,0.09561002283167684,0.32123762715018017,7.767259391165642,1
V002,81.55964472929068,3.169046893144815,6.722642042434527,0.0761241111117759,0.5401080815193531,8.24440203617967,0
V003,58.04217941350965,5.585982874654306,2.5261765373259437,0.06198303182607272,0.2743663182107966,7.775565903412735,1
V001,67.07073358841357,5.090978516409072,4.106008429175572,0.12374550301378492,0.38003900714386807,8.18019340605546,0
V001,46.13650124518304,5.543502175303422,3.6374433002080777,0.10665672018542034,0.256486247659536,8.107548563112008,0
V001,81.47722532313074,0.0,7.022212440093918,0.14980236499678443,0.5516678236837729,8.317339827852866,0
V001,92.78029109241027,6.9670460768842215,4.614301809955739,0.10473648822361654,0.2995688458842178,8.3120604970458,0
V002,68.96099149547703,4.772800870855858,7.626741808497986,0.07011967240924331,0.19265341752382892,7.832943837617824,1
V002,42.499878501163806,8.422952828048299,2.119074559987978,0.11083842630922179,0.22784491541622778,8.291788037339717,0
V003,75.30668619892437,1.9353479384514323,4.87658347891295,0.0,0.3357823278151404,7.4107787762686295,1
V002,57.150930006211034,0.0,3.560272457425169,0.18518399443653932,0.3539398362206452,7.99918893485997,0
V002,60.03980670002648,3.5144369134503526,1.9348847552859905,0.09371900718887836,0.5002905291106999,8.032972648433741,0
V003,75.51891667749204,2.9492553404856783,4.831222397537356,0.1892227947062877,0.4176753422613723,8.370043271720862,0
V001,71.05464950615269,4.807327967229643,9.332319395588058,0.036532747015968384,0.5240621587515409,8.283760119023208,0
V001,62.14269469593678,5.6498566891727116,2.8677279926846673,0.02411773086929679,0.5401225049083448,8.020550789600133,0
V001,60.204732408780025,3.325411710241006,4.681362545405584,0.09829166463321573,0.5980999022857071,8.319201756206065,0
V003,69.51003266264999,3.0185839083745485,1.719420951018622,0.09812673713833296,0.06843508463867454,7.3226893561297395,1
V002,63.08641336985159,4.545439639032255,1.3519305702399769,0.0969122387218472,0.2245553257300012,7.67005294714474,1
V001,54.68915439676391,2.9873426686150046,3.0318691766427475,0.08929131016252403,0.560977344590877,8.15953872778359,0
V002,64.00924182225968,2.8200357982064252,3.875042470927048,0.04859414195368055,0.4922824683926458,7.862922012869806,1
V001,72.07511147906222,5.574269877350572,3.986042397672125,0.005732210296073931,0.6453865907109042,8.137544263617464,0
V002,65.8627583981644,6.019555713807145,4.434937462301934,0.0941575278325343,0.14119647429632265,7.796871183415878,1
V002,51.037896821021775,5.667932487726187,0.8791683982415757,0.01587039998508094,0.35496908540111005,7.701196654063227,1
V001,79.86877545650647,3.163540574548949,3.435134471232569,0.011149685113063648,0.3907240127131255,7.58474254775077,1
V001,35.134262756679995,0.0,6.254396183509187,0.060968410076588146,0.4833127575977204,8.146248475934462,0
V002,62.64361813965878,3.2035878272143035,1.6043873177636558,0.10153294926641916,0.4571754749070863,7.94463630771418,1
V001,60.55761854535301,1.9840399746459025,4.1121357628873225,0.17938796186281464,0.5438155564034565,8.424352738433,0
V001,69.77814653445698,3.240549961978824,5.73210939984517,0.12896296516268968,0.4270692077653635,8.20231990493742,0
V001,74.73994169363283,2.1578182145647826,3.0443326949408256,0.15166087935645406,0.7244672541909367,8.524926604802157,0
V004,81.52117769913242,3.458520289068796,5.853810990402119,0.11268308437715359,0.7882418556344329,8.74228855427837,0
V004,59.451141519774076,1.4214487415368713,1.1971843015374222,0.09834268594718659,0.22642064932013048,7.439960356739513,1
V002,75.03898804800178,0.9385651265632426,7.221123932330514,0.20528951574280463,0.45902224205270703,8.453450252956236,0
V001,70.34982065457753,5.945382965141784,5.914501832734239,0.013857219305380364,0.6095988550614209,8.241219601008819,0
V004,47.46152749780132,1.5606847732646931,5.1391635087736685,0.059338484180287754,0.5670655963418598,8.122160111353509,0
V003,90.80648306520932,3.5006632505127073,7.812045065764602,0.06324101152087941,0.368431275132863,8.106139193374911,0
V003,50.734698473117604,5.409029693205671,4.176627351908463,0.12467785106791608,0.5009729770493573,8.503070165774087,0
V002,73.03396726771658,5.328608252459145,3.45535971884522,0.03106116211569561,0.1333083370777734,7.426025287432907,1
V001,72.67951933037297,5.089696409830703,8.431360710243116,0.11817148037883005,0.446171624310383,8.47284105343206,0
V001,71.30764138794892,4.105733029003071,9.601914505586986,0.10898249158847012,0.1579392590995971,7.9819062004027135,1
V004,62.06507741406071,4.948006617073699,3.266405734705593,0.12066737174733985,0.5515957928064636,8.388112891233686,0
V002,77.92703181368603,6.246176265212309,4.715641907230462,0.1197611523422549,0.22680841038018368,8.07358477153036,0
V001,49.27559031268285,4.350045187990747,7.612606358153636,0.1569159818316298,0.48260663495360057,8.70905815977019,0
V001,67.21005453591293,0.0,4.804637495473069,0.07753952685313123,0.5138391180843125,7.82348379802042,1
V002,61.233503881370495,2.4429335876998066,6.486471271844959,0.10650789547457806,0.4651727778186834,8.166604435493953,0
V001,59.87242469519562,4.8927401434441755,6.951008993720956,0.04317253572185459,0.32360942741364607,7.9278442796358135,1
V003,73.14497344944255,2.2458081325811916,3.5942385611086403,0.03176024948662162,0.40792634995527566,7.601274358940637,1
V003,80.9297425126362,6.740212278917287,6.048186658500648,0.1682414392301801,0.6862143336419442,9.07975135403981,0
V003,63.88093085795761,3.373640343667137,4.984518263725158,0.039394060632146226,0.3650783200276839,7.735543765399269,1
V002,77.36817307910933,3.6704975427188726,1.9578285165155944,0.11206560384764441,0.45428602138912266,8.037509669074666,0
V002,68.59688798533519,5.749488397803471,2.5258683839289993,0.10655213997537413,0.33864223910823277,8.021015026582281,0
V002,57.287213489143895,3.1343002053814146,3.368957689009078,0.13874904471686358,0.6540854199076134,8.503800691871023,0
V002,64.90457488110724,3.852554071456372,7.3212996270065105,0.0,0.46556615503205057,7.880407546757583,1
V001,64.40616931050062,5.2982469679982245,7.40339540578332,0.12456034962730912,0.2972051983072719,8.247466006234005,0
V002,59.64008104993464,0.5554587683326275,6.874782295804044,0.07709839967924016,0.4514250517063508,7.905905368728877,1
V001,73.14179514387,2.9294036752249006,6.1002767581640445,0.05000454407687982,0.40179362370370364,7.8450360068070815,1
V002,70.81575425245711,5.15830659075824,6.032065767891099,0.06745912441198046,0.7285164221793091,8.57707858307222,0
V001,48.91220362076699,3.631200296685188,5.693901123887075,0.1318385393520502,0.44106249869879316,8.397547532225158,0
V001,48.18168805712771,6.43466762415496,6.018992638554085,0.11656202586625367,0.17345022232383517,8.184958099621813,0
V001,73.09621343846905,0.3481532836261634,6.188406459160506,0.07360382709972496,0.5497266472899053,7.959153826278843,1
V002,58.216562854465586,0.11999646410773357,1.4889445856815477,0.02304462679653601,0.8072174866730579,7.928706500897254,1
V001,71.62449386120389,5.039373033245436,3.024382135139404,0.02657277015441801,0.6893861779092503,8.19553099098968,0
V004,77.37117893731026,5.23161442986555,2.4276959387948933,0.11765150799623308,0.22941326824294933,7.870940169356098,1
V002,52.74856595113329,3.1134999863363335,7.767862519135022,0.016112878717280302,0.39625437113497924,7.885589789457967,1
V001,51.06155294508578,4.300788800091449,9.135250258959033,0.07409227558778458,0.4438633645270433,8.370589199152509,0
V002,88.09318018874355,4.990413955262813,0.0,0.21405360636899518,0.4462902282878616,8.5230918351315,0
V001,72.21884939554951,1.8722735882965071,8.912036529679153,0.10297804191850479,0.5261923714357678,8.298061426167388,0
V004,62.96911211992075,2.086303249901402,5.216803433828824,0.11711246019975022,0.38117979846941347,7.982793985501348,1
V002,56.79271456824483,3.8794523583972733,7.531799547896755,0.026948236406683576,0.26687523388383594,7.747381679061864,1
V003,61.874709813112645,5.30817791978744,6.266167886462241,0.018634917191377783,0.6403600673017864,8.292848499810637,0
V001,53.713131966640276,1.1680861472840305,8.600987633999802,0.11979110185190256,0.22528678354598108,7.920169477310117,1
V002,78.60094608908709,3.1041047361299614,5.524356083393741,0.0658824005552571,0.28957669179181433,7.7446337050570495,1
V002,58.67898615672415,3.0115267365911227,1.5913638529677083,0.1386810740781837,0.22404379618377454,7.749729928495964,1
V004,81.12241505859521,4.335918210085528,4.735812790566975,0.08715666188122594,0.5724424870904355,8.328066909516448,0
V002,63.192452962759866,3.4826032599823313,6.289140115267014,0.2578181392775066,0.4712942618829663,8.845182025495683,0
V002,55.47979779659222,2.4082328323942814,4.4600972461641035,0.05638400923433258,0.6267007239409299,8.144501493356827,0
V001,62.88438094383439,5.997131561514811,6.644329305381676,0.09945657645947145,0.292961316748779,8.164444881517063,0
V001,36.509998669983,2.42148503675836,4.83575652839889,0.04029271687062652,0.19939737659300366,7.732247618457988,1
V002,66.55077707991191,2.9158072739570926,3.511226702212825,0.1366040005326215,0.3612198089059546,8.000640774142365,0
V002,65.9585697064381,0.31700472816075287,2.285054041721148,0.1070256196937143,0.41350054264788444,7.692866320730917,1
V001,77.89691295857561,2.0727482463082096,4.020461543666639,0.036940507329283626,0.491819261554013,7.771042228818739,1
V003,45.36434086419945,4.5321521526780995,5.511429124250818,0.06913575529432861,0.11352167334245528,7.767043869934392,1
V003,81.94239633036257,4.14120391270972,0.10152048936012381,0.15359173867502632,0.545746172656735,8.312144800203429,0
V001,77.84719153997187,4.6990339801315235,3.049808973212442,0.14758545526862277,0.27115225234209683,8.043956891178281,0
V002,83.02452276438396,4.60196457189134,0.008269888064003972,0.014280218036717696,0.32051686997650036,7.457358295238115,1
V001,67.36734348795035,7.675428072590308,3.4573128650549005,0.061701517813389714,0.6847419062282838,8.562898083749086,0
V002,80.16676200923307,2.00428234510618,7.993286835718059,0.1760698378148484,0.013360630909360238,7.815336141943547,1
V001,50.34507158111714,0.2611525131304231,2.034709045677911,0.07664110996526387,0.5145004054333905,7.816837564690894,1
V002,76.5565707824544,1.3988940078569523,6.757899364653324,0.09417112572746295,0.5137457260134969,8.11000616691892,0
V003,58.74604685480065,2.0926963283368174,12.1220628182808,0.13634659583300385,0.28624300462984864,8.286265175876078,0
V003,48.18317801092476,1.5513461267661781,8.633845328143375,0.0183919146850789,0.36059913581679565,7.81305843552487,1
V001,54.51031378202767,3.6873216952897083,5.3337834509780295,0.0380151251285301,0.6942093604302568,8.327028563070956,0
V004,68.06637366355125,6.005309811114042,7.1460861394912065,0.06881504583916796,0.8425847087942053,8.877988011654367,0
V001,58.10840950138876,6.57931814593983,1.5757929939080206,0.1452311809927625,0.6629451733768913,8.722900562782971,0
V001,72.5128823803496,4.5086170036932085,1.0664633664736147,0.13598826741261488,0.8271743335520942,8.70062147195498,0
V002,46.30114933995179,7.782544430908031,5.071745272698484,0.12098831835935489,0.3117336150664902,8.496235170926903,0
V001,42.474829476609656,2.7872538868671617,5.996526408671029,0.07804200256646154,0.13398318670809745,7.763239925413431,1
V003,84.46864920972291,0.23496191599514704,7.736010710623101,0.14147848688398468,0.43947569830540845,8.193527526791023,0
V003,78.84560155281721,5.606356135776339,3.5780946464967123,0.07736773845808448,0.6109717272211346,8.376815167900343,0
V001,55.40843796903431,0.0,5.483488710904115,0.11389840061862039,0.07904997877661751,7.41221711093567,1
V004,67.96400427835353,1.9899939546003915,5.397778891382436,0.13060194876973028,0.2647086301347066,7.849802784791702,1
V001,80.23408472241589,4.5402244648455925,4.671514736058833,0.16984100337553232,0.28692098139742517,8.237960126620532,0
V002,73.03040729948727,3.2952370399024384,4.818812809664997,0.08218377077090867,0.5213127124774043,8.118018765995423,0
V001,69.77867715420174,3.118094474256988,2.863238743401099,0.06686948895267913,0.4955239127499173,7.903388015186828,1
V004,81.14184897575116,1.138419934359988,5.699268520962407,0.14975376813941832,0.294967845299131,7.954746100882824,1
V001,59.231450297585354,3.4783952211333258,5.487624950487696,0.15359262893412562,0.48596223953815854,8.430755239066803,0
V001,68.37414138397554,5.507324977475584,3.8999705851099122,0.057831275380484215,0.22103896304733298,7.699261098418269,1
V002,67.7858163404913,3.539935833072038,6.664435665058918,0.02974831340678675,0.36471503747687084,7.783953242524573,1
V004,64.72685542794748,1.8395482407178783,7.569578971080739,0.1459517233083056,0.19704214946185672,7.913354741340806,1
V003,63.32233386295098,1.004923078805339,6.693440739938657,0.002913631320231272,0.4199524344410373,7.570026427755209,1
V003,68.87441885394189,1.8808108340888428,2.393891699848189,0.00035992857291740343,0.28990214822852867,7.206832468228887,1
V003,68.41288995182633,4.284667504828716,5.2491144171549795,0.0715852442595645,0.5880750040137149,8.274438279794381,0
V003,55.41886828958569,4.18720452471942,2.721421092841369,0.08512198578645772,0.4447625858551471,8.042462059135108,0
V002,77.62155091880537,1.8989857988086627,5.2413868657495835,0.027002391686140034,0.40465144964350147,7.646401359924367,1
V001,56.2833775068049,0.0,2.731158257450215,0.091093216918859,0.8036248737989211,8.262811811032577,0
V003,65.38119866543391,4.34002552734433,8.192908343386964,0.09332350443182401,0.5266576354037275,8.426527927920239,0
V002,64.45663432735938,1.704585202049498,6.958328672549605,0.05598060529728603,0.37636918327361424,7.781978116785189,1
V001,72.2972433519106,4.878124958030567,7.882473263355973,0.18167320895839284,0.3332529305827834,8.512529089623358,0
V001,42.570752717392004,1.9877807157445004,7.629305225488741,0.10148806050036523,0.21376547881375002,7.99279726070322,0
V003,78.6909177791535,1.5241990926603826,4.323500721065837,0.13642445182608923,0.4368232229090422,8.061703220687246,0
V001,59.87611582865403,3.8063438145191686,3.935975641181436,0.007189350566533859,0.5115227084753271,7.82809566141418,1
V004,82.63955953732466,8.215398460052738,9.354309571750383,0.006757909377472712,0.0671248014998137,7.800593734740622,1
V001,62.262020905806146,4.998059982233146,4.587200874568962,0.10300313053244632,0.17720329460431417,7.8249852024820115,1
V001,67.41387697119187,3.7724385984117035,1.6135483938200021,0.17274288447101366,0.34677944214662726,8.095619618363973,0
V003,90.96543248082108,4.217703072761936,7.518666834164563,0.029503211051380922,0.2303638568212894,7.808773024699001,1
V001,64.67194149447597,0.0,5.359439170659302,0.0871688323250641,0.4586514972051878,7.813140995872489,1
V001,82.8661986160815,1.2553192584948873,8.764860309947455,0.018245187765184107,0.48643040858137704,7.890956640158304,1
V002,68.46854102677472,0.0,5.607424194952122,0.044068870039267356,0.4255385264134005,7.595658089500778,1
V003,72.98502596352188,6.959747789153245,4.949996281633218,0.08965556594041049,0.5600348642768322,8.505627311391681,0
V001,68.8395030729365,6.554772058311497,8.815302021936724,0.055369439331861905,0.33301754448641613,8.186554965754146,0
V001,78.1742195156015,4.28563705242982,1.1538341374075318,0.014723804841516211,0.4408190279078921,7.640711791699438,1
V003,59.77362064576339,3.7702302061684096,3.536594238492482,0.01360411546927072,0.24933728303293062,7.438244165253603,1
V004,56.191417723769774,0.39681999500483967,2.7815925703619797,0.0,0.5069239414585033,7.488414223650066,1
V002,60.33708571547574,3.061400079498618,0.0,0.10382919016072951,0.46518163109726574,7.886012787389725,1
V001,69.1965245158891,7.084783756807784,7.182941070041508,0.10987905127155692,0.21029300231096326,8.181079134455441,0
V001,65.35017457339605,3.7628319963914287,3.6064539650426526,0.1096276718273693,0.418988124959049,8.054828395660865,0
V001,76.52329851765411,2.370707067576207,7.263420104116437,0.03454121010673789,0.4424356253465941,7.8674118761238905,1
V001,83.65678039785824,0.0,5.97271622808651,0.1302975645287091,0.5062023806440242,8.135081935735796,0
V002,56.289939953179896,6.260611455461611,6.51785616656921,0.1153389333755429,0.5136237013142302,8.61492273418513,0
V001,59.19261450063281,3.3598323979446874,3.861501297898381,0.0803647203322499,0.30576281221126456,7.77700463077597,1
V002,50.76512698024575,0.0,3.089379640037379,0.07215856283703756,0.6027289315865428,7.9581907327556545,1
V002,92.36447588910924,1.651468635856916,5.224402188049302,0.047544226548201514,0.5546111357678515,8.065482144653965,0
V002,71.65603398946192,0.9449239652837393,7.297920458270423,0.08960809169643622,0.305084081958905,7.757371164432598,1
V001,73.75762784061894,3.236512948576056,4.874044986290645,0.1608623902658999,0.22146059099712573,7.982499662856483,1
V003,51.91749937962742,3.914677939225637,3.2451591934192687,0.1368928307808257,0.3203696709411512,8.101651072949776,0
V003,67.98596013191751,2.493565871442951,2.0024547715041034,0.06718947881854612,0.15567041047387054,7.3030884462526995,1
V003,74.11097581295702,5.054093192973763,5.510407538309567,0.10693107308871799,0.49160130241483607,8.35004411497092,0
V001,64.9669077135869,3.6576044809448836,3.614831162678656,0.024928497523912102,0.6867119846151644,8.110731489016985,0
V001,80.90846749791673,5.62462477054426,4.82064853152565,0.11650335887026006,0.7343092115851897,8.79417806002458,0
V004,95.74197350771396,2.785611843838562,4.4030530443783515,0.03845714286673188,0.23213171646475472,7.643822505911618,1
V001,56.635246074872576,9.590651184022292,3.888922563288637,0.11451277806388367,0.6073608520760521,8.88437560749959,0
V001,55.734953048279635,2.371022553052085,5.7345089018987805,0.22845360952372012,0.46690017557503705,8.651619420156978,0
V002,57.46692721365708,1.6933400164882562,6.386260210360268,0.05149937838364353,0.0,7.207901099411979,1
V002,87.27438992019789,1.4473988998084848,9.91319736162696,0.22614016546190158,0.38352057026954656,8.680814661452462,0
V004,80.50826380435622,3.0781185468913894,6.894919286711279,0.10453177438914892,0.3612633873613408,8.084144709140064,0
V001,66.37366618647621,0.06092781826843252,8.98420582368535,0.04251871833690248,0.6921635791949406,8.166349847863895,0
V004,68.43871597281048,4.0891256876556215,2.953499071495658,0.040227191663279246,0.2758090982041887,7.5501587048907,1
V001,58.20147648563935,0.0,0.9976380731824408,0.19824778039241955,0.562612869438453,8.228553876522156,0
V002,78.6803258929182,3.8233418481144623,4.963924360699605,0.10464943423515494,0.4285823330026017,8.138139219610839,0
V002,63.44117811069736,0.7974965118072936,7.145068110372748,0.051692357191708074,0.16083819934280763,7.381985297616944,1
V001,64.87908152654,2.7374131852398147,6.752904295398574,0.06982696944785481,0.33956293828839224,7.853157696616669,1
V001,75.30547725835109,4.7090807982647185,8.028453930816436,0.10153878888544764,0.7563262920111407,8.827238180642164,0
V002,65.74406074300134,8.108075367752708,0.0,0.07956396623934839,0.4153258902597892,8.095324635455073,0
V004,65.18040807802585,1.3439989584376861,8.132442237210519,0.09729495731370848,0.631173411896716,8.357050515523756,0
V002,68.1269024663489,3.199365101147216,5.838656566074101,0.16868054483271383,0.6202108575450356,8.653973050355061,0
V004,77.54426496551692,2.0524826504489155,1.139966637187468,0.02360146677186619,0.36034722975635286,7.373198435778258,1
V003,87.757916905806,1.760259354878409,6.808822116822014,0.11223151638819553,0.19331550476800297,7.814764260786213,1
V002,75.02583478695298,2.070053340060911,5.423706442082408,0.07635511976589344,0.2196363341886074,7.579242274247202,1
V003,77.63977068349121,5.148132951273878,5.953073246445127,0.05504773269706423,0.7403334085048163,8.557705170798547,0
V001,65.6017512547865,2.523888271539241,7.497772875788404,0.13360870838949712,0.48034748238364255,8.337559140253443,0
V001,59.5064256419754,7.99862539654171,6.075688421076789,0.006928718265764508,0.10323577380408494,7.6592775173885785,1
V003,75.84783478682138,4.331958511789468,1.3179372538257867,0.0,0.6167921055561141,7.847900853476806,1
V003,70.05488989520686,1.4799786776518498,4.642434325542728,0.09122665073810751,0.09262974646442823,7.354372137008535,1
V001,50.92845621500301,2.7665896357098454,0.9558870728727706,0.07309101300635519,0.28477515128400777,7.597765438154776,1
V002,64.06316451889282,1.8963060199200212,6.622654701397231,0.012357637476002103,0.46625887451470815,7.742229882998454,1
V002,67.00523571822136,5.100137305893428,8.494925603960098,0.0,0.9540838159804654,8.766573572571202,0
V003,61.874505595658256,0.22244068686949436,1.8963700936191858,0.17653166888344024,0.6132002156707068,8.258347856464837,0
V002,85.78082713450553,0.8180972391283796,3.321340598668974,0.103150742397984,0.35352205307666945,7.749111209785403,1
V002,73.7580684428266,2.3169077625017174,2.794076697194579,0.080982286153589,0.4556628592020459,7.836716812803582,1
V001,84.47809901466377,4.865893586276651,3.8652368201541574,0.18976224544797204,0.6339418433204542,8.855379680005932,0
V002,71.16110313982591,5.966120549645545,6.03105789549717,0.13110312465327836,0.7343726581665992,8.905218472759909,0
